upi,true_val,pred_val,pred_prob,pred_correct
UPI000DF5EF50,VAL,VAL,1.0,1.0
UPI000E28E4F3,endolysin,endolysin,0.98,1.0
UPI000E28E6C2,VAL,VAL,0.82,1.0
UPI000E28F6B0,endolysin,endolysin,0.98,1.0
UPI000E292734,endolysin,endolysin,1.0,1.0
UPI000E29666F,endolysin,endolysin,0.99,1.0
UPI000E297B47,endolysin,endolysin,0.91,1.0
UPI000E299ED8,endolysin,endolysin,1.0,1.0
UPI000E29E114,endolysin,endolysin,0.97,1.0
UPI000EB63C5B,VAL,VAL,1.0,1.0
UPI000EB648AC,endolysin,endolysin,0.98,1.0
UPI000EB6578B,endolysin,endolysin,0.97,1.0
UPI000EB664F2,endolysin,endolysin,1.0,1.0
UPI000EB699F8,endolysin,endolysin,1.0,1.0
UPI000EB6BBC6,endolysin,endolysin,1.0,1.0
UPI000EB70080,endolysin,endolysin,1.0,1.0
UPI000EB70E47,endolysin,endolysin,1.0,1.0
UPI000EB75E27,endolysin,endolysin,0.98,1.0
UPI000EF2B465,endolysin,endolysin,1.0,1.0
UPI000EF2C842,endolysin,endolysin,0.98,1.0
UPI000EF2E1D7,endolysin,endolysin,0.93,1.0
UPI000EF322DE,endolysin,endolysin,0.51,1.0
UPI000EF350B3,VAL,VAL,0.99,1.0
UPI000F0C5FCF,endolysin,endolysin,0.96,1.0
UPI000F0C7F04,endolysin,endolysin,0.94,1.0
UPI000F0CA1B3,VAL,VAL,1.0,1.0
UPI000F0CC967,endolysin,endolysin,0.94,1.0
UPI000F0CDB4C,endolysin,endolysin,1.0,1.0
UPI000F0CDED9,VAL,VAL,1.0,1.0
UPI000F435ED3,VAL,VAL,1.0,1.0
UPI000F6B4E5D,endolysin,endolysin,1.0,1.0
UPI000F6DD123,endolysin,endolysin,1.0,1.0
UPI000F6ED6C3,VAL,VAL,1.0,1.0
UPI000F705909,VAL,VAL,1.0,1.0
UPI000F706F72,endolysin,endolysin,1.0,1.0
UPI000F70987C,VAL,VAL,1.0,1.0
UPI000F713163,VAL,VAL,1.0,1.0
UPI000F71AB29,VAL,VAL,1.0,1.0
UPI000F71DA80,VAL,VAL,1.0,1.0
UPI000FDF83D5,endolysin,endolysin,0.64,1.0
UPI000FF8D3EE,endolysin,endolysin,0.99,1.0
UPI00100A1383,VAL,VAL,1.0,1.0
UPI00100A1709,VAL,VAL,1.0,1.0
UPI0010176413,VAL,VAL,0.97,1.0
UPI0010180750,endolysin,endolysin,1.0,1.0
UPI00101829A5,endolysin,endolysin,1.0,1.0
UPI001018427B,VAL,VAL,1.0,1.0
UPI001018B006,VAL,VAL,0.97,1.0
UPI001018B8C7,endolysin,endolysin,1.0,1.0
UPI00101961CD,endolysin,endolysin,0.99,1.0
UPI0010197B11,endolysin,endolysin,1.0,1.0
UPI0010AF2372,endolysin,endolysin,1.0,1.0
UPI0010B07DA4,endolysin,endolysin,1.0,1.0
UPI0010B096FC,endolysin,endolysin,0.92,1.0
UPI0010B1BC9F,endolysin,endolysin,1.0,1.0
UPI0010B2CD2D,endolysin,endolysin,1.0,1.0
UPI0010B4A0D8,VAL,VAL,1.0,1.0
UPI0010B5441E,endolysin,endolysin,0.95,1.0
UPI0010B6CF52,VAL,VAL,0.99,1.0
UPI0010B7B1DC,VAL,VAL,1.0,1.0
UPI0010B920A6,endolysin,endolysin,0.99,1.0
UPI0010BC2831,VAL,VAL,1.0,1.0
UPI0010BC5E39,endolysin,endolysin,1.0,1.0
UPI0010C31BA8,endolysin,endolysin,1.0,1.0
UPI0010C35586,VAL,VAL,0.82,1.0
UPI0010C40F0F,VAL,VAL,0.99,1.0
UPI0010C4EB1F,endolysin,endolysin,0.98,1.0
UPI0010C4EE30,VAL,VAL,0.99,1.0
UPI0010C4FD1F,VAL,VAL,0.59,1.0
UPI0010C5237D,endolysin,endolysin,0.98,1.0
UPI001161C63A,VAL,VAL,0.74,1.0
UPI00116222A5,VAL,endolysin,0.58,0.0
UPI001162798E,endolysin,endolysin,0.99,1.0
UPI001162B478,endolysin,endolysin,0.99,1.0
UPI001162C27B,endolysin,endolysin,0.98,1.0
UPI001162D1FA,VAL,VAL,0.84,1.0
UPI0011634739,VAL,VAL,1.0,1.0
UPI0011634992,endolysin,endolysin,0.99,1.0
UPI0011636C1B,endolysin,endolysin,0.92,1.0
UPI0011638911,VAL,VAL,0.9,1.0
UPI001163932C,endolysin,endolysin,1.0,1.0
UPI00116492FF,endolysin,VAL,0.86,0.0
UPI001164B452,endolysin,endolysin,1.0,1.0
UPI001164C369,endolysin,endolysin,0.99,1.0
UPI001164DDD7,endolysin,endolysin,1.0,1.0
UPI001164E330,endolysin,endolysin,0.87,1.0
UPI001165210E,endolysin,endolysin,0.98,1.0
UPI00116535A3,VAL,VAL,1.0,1.0
UPI001165AC1A,VAL,VAL,1.0,1.0
UPI001165C04F,endolysin,endolysin,1.0,1.0
UPI0011893F7F,endolysin,endolysin,1.0,1.0
UPI000005D45E,endolysin,endolysin,0.99,1.0
UPI000005FCF7,endolysin,endolysin,0.67,1.0
UPI000009B035,VAL,VAL,1.0,1.0
UPI000009B067,VAL,VAL,1.0,1.0
UPI000009BC1B,endolysin,endolysin,1.0,1.0
UPI000009BC53,endolysin,endolysin,0.96,1.0
UPI000009BF71,VAL,VAL,1.0,1.0
UPI000012EA41,endolysin,endolysin,1.0,1.0
UPI0000138BCA,VAL,endolysin,0.84,0.0
UPI000016D80E,endolysin,endolysin,1.0,1.0
UPI000017D6B7,endolysin,endolysin,1.0,1.0
UPI00001B0120,endolysin,endolysin,0.99,1.0
UPI000022425E,endolysin,endolysin,0.93,1.0
UPI000022EF12,endolysin,endolysin,0.93,1.0
UPI000035E423,endolysin,endolysin,1.0,1.0
UPI000044D207,endolysin,endolysin,0.79,1.0
UPI000048E546,VAL,VAL,1.0,1.0
UPI00004E57B3,endolysin,endolysin,0.77,1.0
UPI000057CE07,VAL,VAL,0.98,1.0
UPI00005C8F80,VAL,VAL,0.65,1.0
UPI0000D8A187,endolysin,endolysin,0.99,1.0
UPI0000DD5052,endolysin,endolysin,0.93,1.0
UPI0000E0D95E,endolysin,endolysin,0.96,1.0
UPI0000E66A03,VAL,VAL,1.0,1.0
UPI0000F094A6,endolysin,endolysin,0.99,1.0
UPI00015367BE,endolysin,endolysin,0.98,1.0
UPI00015544B7,VAL,VAL,1.0,1.0
UPI000176A623,endolysin,endolysin,0.97,1.0
UPI000178DC5E,VAL,VAL,1.0,1.0
UPI000178DD30,endolysin,endolysin,0.99,1.0
UPI00017A2F57,endolysin,endolysin,0.95,1.0
UPI0001814836,VAL,VAL,1.0,1.0
UPI000183D386,endolysin,endolysin,0.96,1.0
UPI00019D95CD,VAL,VAL,1.0,1.0
UPI0001B2F25D,endolysin,endolysin,0.58,1.0
UPI0001B3ACD7,VAL,VAL,1.0,1.0
UPI0001B604BD,VAL,endolysin,0.64,0.0
UPI0001B6124A,endolysin,endolysin,1.0,1.0
UPI0001B78A96,VAL,VAL,0.88,1.0
UPI0001CFE3CD,VAL,endolysin,0.56,0.0
UPI0001D08618,VAL,VAL,1.0,1.0
UPI0001DDD177,VAL,VAL,1.0,1.0
UPI0001EBCBA5,endolysin,endolysin,0.98,1.0
UPI0001ECFA2E,endolysin,endolysin,0.83,1.0
UPI0001F8AECB,endolysin,endolysin,0.94,1.0
UPI0001FF8DB8,VAL,VAL,1.0,1.0
UPI00020CBC06,VAL,VAL,0.99,1.0
UPI00020CBE12,VAL,VAL,0.93,1.0
UPI00020CBF18,VAL,VAL,1.0,1.0
UPI0002107DD6,VAL,VAL,1.0,1.0
UPI000218DB15,endolysin,endolysin,1.0,1.0
UPI000218DC76,endolysin,endolysin,1.0,1.0
UPI000218DD2A,endolysin,endolysin,1.0,1.0
UPI000218E0EF,endolysin,endolysin,0.98,1.0
UPI000218E1BA,endolysin,endolysin,1.0,1.0
UPI000218E235,endolysin,endolysin,1.0,1.0
UPI000218E3B9,endolysin,endolysin,1.0,1.0
UPI000218E791,endolysin,endolysin,1.0,1.0
UPI000218EA78,endolysin,endolysin,1.0,1.0
UPI00021AAC98,endolysin,endolysin,0.67,1.0
UPI00021C4C32,endolysin,endolysin,0.98,1.0
UPI00021CD03C,VAL,VAL,0.98,1.0
UPI00022FB46B,VAL,VAL,0.89,1.0
UPI000231E9E2,endolysin,endolysin,1.0,1.0
UPI000232F0F8,endolysin,endolysin,0.99,1.0
UPI000232F193,endolysin,endolysin,1.0,1.0
UPI000232F4CE,endolysin,endolysin,1.0,1.0
UPI00023ED771,VAL,VAL,1.0,1.0
UPI00024191A1,endolysin,endolysin,0.95,1.0
UPI00024326E5,VAL,VAL,0.86,1.0
UPI0002477BB1,VAL,VAL,1.0,1.0
UPI00024E45EC,endolysin,endolysin,0.97,1.0
UPI00024EB225,endolysin,endolysin,0.91,1.0
UPI0002528651,endolysin,endolysin,0.86,1.0
UPI0002536B63,VAL,VAL,0.99,1.0
UPI000257807B,endolysin,endolysin,0.7,1.0
UPI00025AB6EE,VAL,VAL,0.96,1.0
UPI00025C0C49,endolysin,endolysin,0.85,1.0
UPI00026891F3,endolysin,endolysin,1.0,1.0
UPI00026E070D,VAL,VAL,0.99,1.0
UPI00026E07A9,VAL,VAL,0.82,1.0
UPI000274F05C,VAL,VAL,0.91,1.0
UPI00028ABC88,endolysin,endolysin,0.98,1.0
UPI00028AD6D3,VAL,VAL,0.98,1.0
UPI00028B0A18,endolysin,endolysin,0.99,1.0
UPI00028B4EAB,endolysin,endolysin,0.58,1.0
UPI000299A712,VAL,VAL,0.98,1.0
UPI00029D0E47,VAL,VAL,0.99,1.0
UPI00029F8780,VAL,VAL,0.99,1.0
UPI0002B287CF,endolysin,endolysin,0.97,1.0
UPI0002BB58AA,endolysin,endolysin,0.99,1.0
UPI0002C0EC62,endolysin,endolysin,0.82,1.0
UPI0002C184C8,endolysin,endolysin,0.86,1.0
UPI0002C18998,VAL,VAL,0.61,1.0
UPI0002C50281,endolysin,endolysin,0.88,1.0
UPI0002C6E1E8,endolysin,endolysin,0.99,1.0
UPI0002CBA26B,endolysin,endolysin,0.86,1.0
UPI0002CCE487,VAL,VAL,0.96,1.0
UPI000312D020,endolysin,endolysin,0.94,1.0
UPI000313C229,VAL,VAL,0.94,1.0
UPI00032B4EF1,endolysin,endolysin,0.99,1.0
UPI0003427EA1,endolysin,endolysin,1.0,1.0
UPI0003584E72,endolysin,endolysin,1.0,1.0
UPI00035AAF7A,VAL,VAL,1.0,1.0
UPI0003921AD1,endolysin,endolysin,1.0,1.0
UPI0003B0901E,endolysin,endolysin,0.95,1.0
UPI0003B093B8,endolysin,endolysin,0.93,1.0
UPI0003DC408D,endolysin,endolysin,0.99,1.0
UPI0003E3877A,endolysin,endolysin,1.0,1.0
UPI0003E3E7D5,endolysin,endolysin,1.0,1.0
UPI0003ED1EF1,endolysin,endolysin,0.99,1.0
UPI0003F1CC73,VAL,VAL,1.0,1.0
UPI00042ED143,endolysin,endolysin,0.99,1.0
UPI00043AE855,endolysin,endolysin,0.95,1.0
UPI000452EFC1,endolysin,endolysin,0.92,1.0
UPI00045F6FA6,VAL,VAL,1.0,1.0
UPI00046BFC7C,VAL,VAL,1.0,1.0
UPI0004A5BD60,VAL,VAL,1.0,1.0
UPI0004ABF55E,endolysin,endolysin,0.98,1.0
UPI0004D0FD4E,endolysin,endolysin,0.78,1.0
UPI0004D1B2E8,endolysin,endolysin,0.98,1.0
UPI0004E5DB57,VAL,VAL,0.91,1.0
UPI0004E5E200,VAL,VAL,0.93,1.0
UPI0004EF895E,endolysin,endolysin,0.88,1.0
UPI0004EF8DB5,endolysin,endolysin,1.0,1.0
UPI0004F6CADA,endolysin,endolysin,1.0,1.0
UPI0004F7BFD4,VAL,VAL,0.86,1.0
UPI0004F86DCF,endolysin,endolysin,0.92,1.0
UPI00052A1A01,VAL,VAL,0.98,1.0
UPI00052A53D1,endolysin,endolysin,1.0,1.0
UPI00052ADE5D,endolysin,endolysin,0.97,1.0
UPI000535B5B9,VAL,VAL,1.0,1.0
UPI000535E433,endolysin,endolysin,0.87,1.0
UPI0005410C15,endolysin,endolysin,0.89,1.0
UPI000572FD7C,endolysin,endolysin,1.0,1.0
UPI000572FE6B,VAL,VAL,1.0,1.0
UPI000582014B,VAL,VAL,0.99,1.0
UPI000585DDF3,VAL,VAL,0.94,1.0
UPI000588E2FE,endolysin,endolysin,0.75,1.0
UPI00058DFE0F,endolysin,endolysin,1.0,1.0
UPI0005A36645,VAL,VAL,1.0,1.0
UPI0005AD4A0C,endolysin,endolysin,0.98,1.0
UPI0005D7C78D,endolysin,endolysin,0.97,1.0
UPI0005D7EFC5,endolysin,endolysin,0.99,1.0
UPI0005D99AF9,endolysin,endolysin,0.98,1.0
UPI0005DA3BA6,VAL,VAL,0.97,1.0
UPI0005FEB2CC,endolysin,endolysin,0.78,1.0
UPI0005FEB301,VAL,VAL,1.0,1.0
UPI000618FDB9,VAL,VAL,0.87,1.0
UPI00061A54F7,endolysin,endolysin,1.0,1.0
UPI00062451DF,VAL,VAL,0.99,1.0
UPI00065B17D9,endolysin,endolysin,1.0,1.0
UPI00067A552C,VAL,VAL,0.94,1.0
UPI0006A31732,VAL,VAL,1.0,1.0
UPI0006A31D52,endolysin,endolysin,0.96,1.0
UPI0006BC1892,endolysin,endolysin,1.0,1.0
UPI0006BC1B5E,endolysin,endolysin,0.99,1.0
UPI0006BC4A2E,endolysin,endolysin,1.0,1.0
UPI0006BCC9D3,endolysin,endolysin,0.96,1.0
UPI0006BCDFD1,VAL,VAL,1.0,1.0
UPI0006BD045B,VAL,VAL,1.0,1.0
UPI0006BD17AB,endolysin,endolysin,1.0,1.0
UPI0006BD24B9,VAL,VAL,0.99,1.0
UPI0006BD59A5,endolysin,endolysin,0.99,1.0
UPI0006BD5A09,endolysin,endolysin,0.74,1.0
UPI0006BDB06D,endolysin,endolysin,1.0,1.0
UPI0006BDEBD2,endolysin,endolysin,0.95,1.0
UPI0006CE391F,endolysin,endolysin,0.97,1.0
UPI0006CE3F74,VAL,VAL,0.99,1.0
UPI0006D44994,endolysin,endolysin,0.99,1.0
UPI000705DA10,endolysin,endolysin,0.89,1.0
UPI000706AB9F,VAL,VAL,0.97,1.0
UPI000706D1A3,endolysin,endolysin,0.98,1.0
UPI00071EB8AF,VAL,VAL,1.0,1.0
UPI00071F69BD,VAL,VAL,0.55,1.0
UPI00071F74DF,endolysin,endolysin,0.75,1.0
UPI0007208B4A,VAL,VAL,0.96,1.0
UPI0007217AD9,endolysin,endolysin,0.94,1.0
UPI0007219FDE,VAL,VAL,0.89,1.0
UPI000721B3AF,VAL,VAL,0.6,1.0
UPI000722531B,VAL,VAL,0.86,1.0
UPI000722A72E,VAL,VAL,0.88,1.0
UPI00073925A7,endolysin,endolysin,0.99,1.0
UPI00073C26EC,endolysin,endolysin,0.9,1.0
UPI0007446272,endolysin,endolysin,1.0,1.0
UPI000744CC85,endolysin,endolysin,1.0,1.0
UPI000744D3B5,endolysin,endolysin,0.98,1.0
UPI00074D420E,VAL,endolysin,0.61,0.0
UPI00078B7C15,endolysin,endolysin,0.96,1.0
UPI00078BA91B,endolysin,endolysin,0.97,1.0
UPI00078C3A5E,VAL,VAL,1.0,1.0
UPI00078C52B1,endolysin,endolysin,0.98,1.0
UPI00078D524B,endolysin,endolysin,0.99,1.0
UPI00078D8542,endolysin,endolysin,1.0,1.0
UPI00078DA0C9,VAL,VAL,0.99,1.0
UPI00078DA8DB,endolysin,endolysin,0.92,1.0
UPI00078E3C02,endolysin,endolysin,0.97,1.0
UPI0007A7731A,VAL,VAL,0.98,1.0
UPI0007B58AF7,endolysin,endolysin,0.98,1.0
UPI0007B614A4,endolysin,endolysin,0.99,1.0
UPI0007B61F70,endolysin,endolysin,0.99,1.0
UPI0007B6256B,VAL,VAL,1.0,1.0
UPI0007B6270D,endolysin,endolysin,0.99,1.0
UPI0007B63265,endolysin,endolysin,0.99,1.0
UPI0007DE0DB7,VAL,VAL,1.0,1.0
UPI0007FB624F,VAL,VAL,0.96,1.0
UPI0008093EA2,VAL,VAL,0.99,1.0
UPI00080EEC17,endolysin,endolysin,0.98,1.0
UPI00080F3408,endolysin,endolysin,1.0,1.0
UPI000810F966,endolysin,endolysin,0.99,1.0
UPI0008199E52,VAL,VAL,0.99,1.0
UPI00081C956A,endolysin,endolysin,1.0,1.0
UPI00084F3929,endolysin,endolysin,0.92,1.0
UPI0008653E9F,VAL,VAL,0.98,1.0
UPI0008654759,VAL,VAL,1.0,1.0
UPI0008656B9B,VAL,VAL,0.94,1.0
UPI000865786F,endolysin,endolysin,1.0,1.0
UPI000866295A,endolysin,endolysin,1.0,1.0
UPI0008663B29,endolysin,endolysin,1.0,1.0
UPI0008664F20,endolysin,endolysin,0.99,1.0
UPI000875B910,endolysin,endolysin,0.89,1.0
UPI0008879A4E,VAL,VAL,0.88,1.0
UPI00090C1500,endolysin,endolysin,1.0,1.0
UPI00090C98E7,endolysin,endolysin,1.0,1.0
UPI00094BC796,endolysin,endolysin,0.94,1.0
UPI000976DF1C,VAL,VAL,1.0,1.0
UPI000980187C,VAL,VAL,0.99,1.0
UPI000980257D,endolysin,endolysin,0.99,1.0
UPI0009C23934,VAL,VAL,0.99,1.0
UPI0009C2C1EB,endolysin,endolysin,0.99,1.0
UPI000A2A128A,endolysin,endolysin,0.96,1.0
UPI000B5797CD,VAL,VAL,0.99,1.0
UPI000B5F238A,endolysin,endolysin,0.91,1.0
UPI000B613F70,endolysin,endolysin,0.99,1.0
UPI000B6158DF,endolysin,endolysin,0.89,1.0
UPI000B9476AE,endolysin,endolysin,1.0,1.0
UPI000B949121,endolysin,endolysin,1.0,1.0
UPI000B9499D1,VAL,VAL,1.0,1.0
UPI000B94ABD2,VAL,VAL,0.87,1.0
UPI000B94C836,endolysin,endolysin,1.0,1.0
UPI000B94CC37,endolysin,endolysin,0.92,1.0
UPI000B94CCED,endolysin,endolysin,0.97,1.0
UPI000B9D5C00,VAL,VAL,1.0,1.0
UPI000B9D6DE3,endolysin,endolysin,1.0,1.0
UPI000B9D79B3,endolysin,endolysin,1.0,1.0
UPI000BBF9B43,endolysin,endolysin,1.0,1.0
UPI000BBFBF38,endolysin,endolysin,1.0,1.0
UPI000BC0827A,VAL,VAL,1.0,1.0
UPI000BC0AD0B,endolysin,endolysin,1.0,1.0
UPI000BC0AF5E,VAL,VAL,1.0,1.0
UPI000BC0B54B,VAL,VAL,0.99,1.0
UPI000BE49FCA,endolysin,endolysin,0.89,1.0
UPI000BFF1CD1,VAL,VAL,0.55,1.0
UPI000C05C7A3,VAL,VAL,1.0,1.0
UPI000C0C3331,VAL,VAL,1.0,1.0
UPI000C0C371F,VAL,VAL,0.89,1.0
UPI000C0C4CB7,VAL,VAL,1.0,1.0
UPI000CA0A330,endolysin,endolysin,1.0,1.0
UPI000CA1415D,VAL,VAL,1.0,1.0
UPI000CA17CBF,VAL,VAL,0.85,1.0
UPI000CA18B96,endolysin,endolysin,0.96,1.0
UPI000CA20368,endolysin,endolysin,0.99,1.0
UPI000CA23F1C,VAL,VAL,1.0,1.0
UPI000CA2580E,endolysin,endolysin,0.96,1.0
UPI000CA2FABA,VAL,VAL,1.0,1.0
UPI000CA31FEF,endolysin,endolysin,0.99,1.0
UPI000CA34246,endolysin,endolysin,0.94,1.0
UPI000CA3ACA8,VAL,VAL,1.0,1.0
UPI000CA3C2D7,endolysin,endolysin,0.87,1.0
UPI000CA3CB07,VAL,VAL,1.0,1.0
UPI000CDBEA37,VAL,VAL,1.0,1.0
UPI000CE98A8A,VAL,VAL,1.0,1.0
UPI000CE99B3B,endolysin,endolysin,0.99,1.0
UPI000D20341F,VAL,VAL,0.9,1.0
UPI000D21AE93,VAL,VAL,0.99,1.0
UPI000D5446C4,VAL,VAL,1.0,1.0
UPI000D5495DE,endolysin,endolysin,1.0,1.0
UPI000D5A553F,endolysin,endolysin,1.0,1.0
UPI000D5A5774,endolysin,endolysin,1.0,1.0
UPI000D601369,endolysin,endolysin,1.0,1.0
UPI000D7D6636,VAL,VAL,0.98,1.0
UPI000D7E632E,VAL,VAL,1.0,1.0
UPI000D7E9C29,endolysin,endolysin,1.0,1.0
UPI000DBB57B1,endolysin,endolysin,1.0,1.0
UPI000DCABB40,VAL,VAL,1.0,1.0
UPI000DCAE0F1,endolysin,endolysin,0.94,1.0
UPI000DE62EF7,VAL,VAL,0.97,1.0
UPI000DF037FF,endolysin,endolysin,0.98,1.0
UPI000DF0601F,endolysin,endolysin,0.83,1.0
UPI000DF0692C,endolysin,endolysin,1.0,1.0
UPI000DF0CD27,endolysin,endolysin,0.99,1.0
UPI000E294E08,VAL,VAL,1.0,1.0
UPI000E295303,endolysin,endolysin,1.0,1.0
UPI000E295EAF,endolysin,endolysin,0.99,1.0
UPI000E2965B4,endolysin,endolysin,1.0,1.0
UPI000E29A169,VAL,VAL,1.0,1.0
UPI000E29BCBD,endolysin,endolysin,1.0,1.0
UPI000E29CB3C,endolysin,endolysin,1.0,1.0
UPI000E29E15D,endolysin,endolysin,1.0,1.0
UPI000E33406B,VAL,VAL,1.0,1.0
UPI000E336D5C,VAL,VAL,0.93,1.0
UPI000EB61988,endolysin,endolysin,0.92,1.0
UPI000EB638CF,endolysin,endolysin,1.0,1.0
UPI000EB651A7,endolysin,endolysin,0.99,1.0
UPI000EB67FA2,endolysin,endolysin,1.0,1.0
UPI000EB685DD,VAL,VAL,1.0,1.0
UPI000EB69A6F,endolysin,endolysin,0.98,1.0
UPI000EB69B85,endolysin,endolysin,1.0,1.0
UPI000EB6AF15,VAL,VAL,1.0,1.0
UPI000EB6C2D9,VAL,VAL,1.0,1.0
UPI000EB6F377,endolysin,endolysin,0.99,1.0
UPI000EB71148,VAL,VAL,0.99,1.0
UPI000EB7367F,VAL,VAL,1.0,1.0
UPI000EB7469F,endolysin,endolysin,0.99,1.0
UPI000EB75EAB,endolysin,endolysin,1.0,1.0
UPI000EF303B6,endolysin,endolysin,0.95,1.0
UPI000EF35376,VAL,VAL,1.0,1.0
UPI000F0BE0F4,VAL,VAL,1.0,1.0
UPI000F0BFE36,endolysin,endolysin,0.89,1.0
UPI000F0C7719,endolysin,endolysin,0.97,1.0
UPI000F430190,endolysin,endolysin,1.0,1.0
UPI000F432DFB,endolysin,endolysin,0.97,1.0
UPI000F4332AD,VAL,VAL,1.0,1.0
UPI000F4332EE,VAL,VAL,1.0,1.0
UPI000F4333D9,endolysin,endolysin,0.83,1.0
UPI000F433499,endolysin,endolysin,0.98,1.0
UPI000F433CD3,endolysin,endolysin,1.0,1.0
UPI000F438E1F,endolysin,endolysin,0.96,1.0
UPI000F6BA7D8,endolysin,endolysin,1.0,1.0
UPI000F6C3CFB,VAL,VAL,1.0,1.0
UPI000F6DB835,VAL,VAL,0.97,1.0
UPI000F6EA19E,VAL,VAL,1.0,1.0
UPI000F6F593C,VAL,VAL,1.0,1.0
UPI000F6FC7DE,VAL,VAL,1.0,1.0
UPI000F6FCED7,VAL,VAL,1.0,1.0
UPI000F6FDD9B,VAL,VAL,1.0,1.0
UPI000FDF74F9,VAL,VAL,1.0,1.0
UPI000FDF864F,VAL,VAL,0.94,1.0
UPI000FDFA111,VAL,VAL,0.93,1.0
UPI000FDFA855,endolysin,endolysin,0.89,1.0
UPI000FF8BE23,endolysin,endolysin,1.0,1.0
UPI000FF8D221,endolysin,endolysin,0.94,1.0
UPI000FF8D859,endolysin,endolysin,0.98,1.0
UPI0010173530,endolysin,endolysin,0.99,1.0
UPI0010173ADC,VAL,VAL,1.0,1.0
UPI0010173D7F,VAL,VAL,0.93,1.0
UPI0010178348,endolysin,endolysin,0.96,1.0
UPI001017C566,endolysin,endolysin,0.99,1.0
UPI001017D65F,VAL,VAL,1.0,1.0
UPI0010181663,endolysin,endolysin,1.0,1.0
UPI0010189C31,endolysin,endolysin,1.0,1.0
UPI001018B13A,endolysin,endolysin,0.95,1.0
UPI001018EC6A,endolysin,endolysin,0.95,1.0
UPI0010192031,endolysin,endolysin,1.0,1.0
UPI00101920FB,endolysin,endolysin,0.92,1.0
UPI00101940B8,VAL,VAL,1.0,1.0
UPI00101975C1,endolysin,endolysin,0.95,1.0
UPI0010198A0E,endolysin,endolysin,0.99,1.0
UPI0010198EC8,VAL,VAL,1.0,1.0
UPI001019A09E,endolysin,endolysin,0.97,1.0
UPI001019A98C,endolysin,endolysin,1.0,1.0
UPI001019B39B,VAL,VAL,1.0,1.0
UPI001019C210,endolysin,endolysin,1.0,1.0
UPI0010240CAB,endolysin,endolysin,0.57,1.0
UPI0010AEF92A,endolysin,endolysin,1.0,1.0
UPI0010AF6207,VAL,VAL,0.98,1.0
UPI0010AF6EA1,endolysin,endolysin,1.0,1.0
UPI0010AFAA33,VAL,VAL,1.0,1.0
UPI0010B1AC63,endolysin,endolysin,1.0,1.0
UPI0010B1F400,endolysin,endolysin,1.0,1.0
UPI0010B37449,endolysin,endolysin,0.92,1.0
UPI0010B3ED42,endolysin,endolysin,0.96,1.0
UPI0010B4574C,VAL,VAL,1.0,1.0
UPI0010B5C048,endolysin,endolysin,0.99,1.0
UPI0010B7A162,VAL,VAL,0.99,1.0
UPI0010B7D862,endolysin,endolysin,1.0,1.0
UPI0010BA94A4,endolysin,endolysin,0.99,1.0
UPI0010BAE4C9,VAL,VAL,1.0,1.0
UPI0010BAFBE8,endolysin,endolysin,0.94,1.0
UPI0010BC206F,endolysin,endolysin,1.0,1.0
UPI0010C25829,endolysin,endolysin,0.95,1.0
UPI0010C30747,endolysin,endolysin,0.88,1.0
UPI0010C33778,VAL,VAL,1.0,1.0
UPI0010C3952D,VAL,VAL,1.0,1.0
UPI0010C3C6CD,VAL,VAL,0.97,1.0
UPI0010C57B42,endolysin,endolysin,1.0,1.0
UPI0010C58817,endolysin,endolysin,1.0,1.0
UPI001161F3BB,endolysin,endolysin,0.93,1.0
UPI0011622F3F,VAL,VAL,0.61,1.0
UPI00116254C5,endolysin,endolysin,0.97,1.0
UPI0011629B46,VAL,VAL,0.95,1.0
UPI001162C45E,endolysin,endolysin,0.98,1.0
UPI001162C70B,VAL,VAL,0.98,1.0
UPI0011630A96,endolysin,endolysin,1.0,1.0
UPI001163964C,endolysin,endolysin,1.0,1.0
UPI001163B61D,endolysin,endolysin,1.0,1.0
UPI001163B652,VAL,VAL,1.0,1.0
UPI001164088C,endolysin,endolysin,0.94,1.0
UPI001164753E,endolysin,endolysin,0.98,1.0
UPI0011648060,VAL,VAL,1.0,1.0
UPI001164B281,VAL,VAL,0.98,1.0
UPI001164B47C,VAL,VAL,0.98,1.0
UPI001164CB09,endolysin,endolysin,0.98,1.0
UPI001164D7D0,endolysin,endolysin,1.0,1.0
UPI00116533EB,endolysin,endolysin,0.98,1.0
UPI0011657157,endolysin,endolysin,0.87,1.0
UPI0011658A6C,endolysin,endolysin,0.96,1.0
UPI0011659750,VAL,VAL,0.97,1.0
UPI001165A837,endolysin,endolysin,0.97,1.0
